time,zlev,latitude,longitude,sst
UTC,m,degrees_north,degrees_east,degree_C
1990-06-25T12:00:00Z,0.0,-39.875,160.125,14.67
1990-06-26T12:00:00Z,0.0,-39.875,160.125,14.67
1990-06-27T12:00:00Z,0.0,-39.875,160.125,14.71
1990-06-28T12:00:00Z,0.0,-39.875,160.125,14.75
1990-06-29T12:00:00Z,0.0,-39.875,160.125,14.77
1990-06-30T12:00:00Z,0.0,-39.875,160.125,14.69
1990-07-01T12:00:00Z,0.0,-39.875,160.125,14.76
1990-07-02T12:00:00Z,0.0,-39.875,160.125,14.77
1990-07-03T12:00:00Z,0.0,-39.875,160.125,14.37
1990-07-04T12:00:00Z,0.0,-39.875,160.125,14.32
1990-07-05T12:00:00Z,0.0,-39.875,160.125,14.35
1990-07-06T12:00:00Z,0.0,-39.875,160.125,14.2
1990-07-07T12:00:00Z,0.0,-39.875,160.125,14.19
1990-07-08T12:00:00Z,0.0,-39.875,160.125,14.03
1990-07-09T12:00:00Z,0.0,-39.875,160.125,13.93
1990-07-10T12:00:00Z,0.0,-39.875,160.125,13.85
1990-07-11T12:00:00Z,0.0,-39.875,160.125,13.84
1990-07-12T12:00:00Z,0.0,-39.875,160.125,13.54
1990-07-13T12:00:00Z,0.0,-39.875,160.125,13.56
1990-07-14T12:00:00Z,0.0,-39.875,160.125,13.81
1990-07-15T12:00:00Z,0.0,-39.875,160.125,13.85
1990-07-16T12:00:00Z,0.0,-39.875,160.125,13.8
1990-07-17T12:00:00Z,0.0,-39.875,160.125,13.98
1990-07-18T12:00:00Z,0.0,-39.875,160.125,14.14
1990-07-19T12:00:00Z,0.0,-39.875,160.125,14.21
1990-07-20T12:00:00Z,0.0,-39.875,160.125,14.17
1990-07-21T12:00:00Z,0.0,-39.875,160.125,14.16
1990-07-22T12:00:00Z,0.0,-39.875,160.125,14.18
1990-07-23T12:00:00Z,0.0,-39.875,160.125,14.32
1990-07-24T12:00:00Z,0.0,-39.875,160.125,14.22
1990-07-25T12:00:00Z,0.0,-39.875,160.125,14.26
1990-07-26T12:00:00Z,0.0,-39.875,160.125,14.26
1990-07-27T12:00:00Z,0.0,-39.875,160.125,14.27
1990-07-28T12:00:00Z,0.0,-39.875,160.125,14.29
1990-07-29T12:00:00Z,0.0,-39.875,160.125,14.28
1990-07-30T12:00:00Z,0.0,-39.875,160.125,14.24
1990-07-31T12:00:00Z,0.0,-39.875,160.125,14.19
1990-08-01T12:00:00Z,0.0,-39.875,160.125,13.9
1990-08-02T12:00:00Z,0.0,-39.875,160.125,13.77
1990-08-03T12:00:00Z,0.0,-39.875,160.125,14.11
1990-08-04T12:00:00Z,0.0,-39.875,160.125,14.33
1990-08-05T12:00:00Z,0.0,-39.875,160.125,14.33
1990-08-06T12:00:00Z,0.0,-39.875,160.125,14.4
1990-08-07T12:00:00Z,0.0,-39.875,160.125,14.45
1990-08-08T12:00:00Z,0.0,-39.875,160.125,14.31
1990-08-09T12:00:00Z,0.0,-39.875,160.125,14.25
1990-08-10T12:00:00Z,0.0,-39.875,160.125,14.23
1990-08-11T12:00:00Z,0.0,-39.875,160.125,14.24
1990-08-12T12:00:00Z,0.0,-39.875,160.125,14.26
1990-08-13T12:00:00Z,0.0,-39.875,160.125,14.18
1990-08-14T12:00:00Z,0.0,-39.875,160.125,14.16
1990-08-15T12:00:00Z,0.0,-39.875,160.125,14.21
1990-08-16T12:00:00Z,0.0,-39.875,160.125,14.22
1990-08-17T12:00:00Z,0.0,-39.875,160.125,14.15
1990-08-18T12:00:00Z,0.0,-39.875,160.125,13.97
1990-08-19T12:00:00Z,0.0,-39.875,160.125,13.99
1990-08-20T12:00:00Z,0.0,-39.875,160.125,14.01
1990-08-21T12:00:00Z,0.0,-39.875,160.125,13.99
1990-08-22T12:00:00Z,0.0,-39.875,160.125,14.0
1990-08-23T12:00:00Z,0.0,-39.875,160.125,13.92
1990-08-24T12:00:00Z,0.0,-39.875,160.125,13.86
1990-08-25T12:00:00Z,0.0,-39.875,160.125,13.96
1990-08-26T12:00:00Z,0.0,-39.875,160.125,14.08
1990-08-27T12:00:00Z,0.0,-39.875,160.125,14.07
1990-08-28T12:00:00Z,0.0,-39.875,160.125,13.9
1990-08-29T12:00:00Z,0.0,-39.875,160.125,13.87
1990-08-30T12:00:00Z,0.0,-39.875,160.125,14.08
1990-08-31T12:00:00Z,0.0,-39.875,160.125,14.09
1990-09-01T12:00:00Z,0.0,-39.875,160.125,14.09
1990-09-02T12:00:00Z,0.0,-39.875,160.125,14.13
1990-09-03T12:00:00Z,0.0,-39.875,160.125,14.05
1990-09-04T12:00:00Z,0.0,-39.875,160.125,13.98
1990-09-05T12:00:00Z,0.0,-39.875,160.125,14.0
1990-09-06T12:00:00Z,0.0,-39.875,160.125,14.06
1990-09-07T12:00:00Z,0.0,-39.875,160.125,14.0
1990-09-08T12:00:00Z,0.0,-39.875,160.125,13.95
1990-09-09T12:00:00Z,0.0,-39.875,160.125,13.98
1990-09-10T12:00:00Z,0.0,-39.875,160.125,13.98
1990-09-11T12:00:00Z,0.0,-39.875,160.125,13.89
1990-09-12T12:00:00Z,0.0,-39.875,160.125,13.79
1990-09-13T12:00:00Z,0.0,-39.875,160.125,13.76
1990-09-14T12:00:00Z,0.0,-39.875,160.125,13.9
1990-09-15T12:00:00Z,0.0,-39.875,160.125,14.02
1990-09-16T12:00:00Z,0.0,-39.875,160.125,13.9
1990-09-17T12:00:00Z,0.0,-39.875,160.125,14.06
1990-09-18T12:00:00Z,0.0,-39.875,160.125,14.04
1990-09-19T12:00:00Z,0.0,-39.875,160.125,14.03
1990-09-20T12:00:00Z,0.0,-39.875,160.125,14.35
1990-09-21T12:00:00Z,0.0,-39.875,160.125,14.48
1990-09-22T12:00:00Z,0.0,-39.875,160.125,14.38
1990-09-23T12:00:00Z,0.0,-39.875,160.125,14.25
1990-09-24T12:00:00Z,0.0,-39.875,160.125,14.27
1990-09-25T12:00:00Z,0.0,-39.875,160.125,14.23
1990-09-26T12:00:00Z,0.0,-39.875,160.125,14.19
1990-09-27T12:00:00Z,0.0,-39.875,160.125,14.21
1990-09-28T12:00:00Z,0.0,-39.875,160.125,14.08
1990-09-29T12:00:00Z,0.0,-39.875,160.125,14.11
1990-09-30T12:00:00Z,0.0,-39.875,160.125,14.16
1990-10-01T12:00:00Z,0.0,-39.875,160.125,14.23
1990-10-02T12:00:00Z,0.0,-39.875,160.125,14.38
1990-10-03T12:00:00Z,0.0,-39.875,160.125,14.31
1990-10-04T12:00:00Z,0.0,-39.875,160.125,14.35
1990-10-05T12:00:00Z,0.0,-39.875,160.125,14.4
1990-10-06T12:00:00Z,0.0,-39.875,160.125,14.52
1990-10-07T12:00:00Z,0.0,-39.875,160.125,14.43
1990-10-08T12:00:00Z,0.0,-39.875,160.125,14.37
1990-10-09T12:00:00Z,0.0,-39.875,160.125,14.32
1990-10-10T12:00:00Z,0.0,-39.875,160.125,14.06
1990-10-11T12:00:00Z,0.0,-39.875,160.125,14.09
1990-10-12T12:00:00Z,0.0,-39.875,160.125,14.01
1990-10-13T12:00:00Z,0.0,-39.875,160.125,13.82
1990-10-14T12:00:00Z,0.0,-39.875,160.125,13.8
1990-10-15T12:00:00Z,0.0,-39.875,160.125,13.82
1990-10-16T12:00:00Z,0.0,-39.875,160.125,13.84
1990-10-17T12:00:00Z,0.0,-39.875,160.125,14.11
1990-10-18T12:00:00Z,0.0,-39.875,160.125,14.35
1990-10-19T12:00:00Z,0.0,-39.875,160.125,14.57
1990-10-20T12:00:00Z,0.0,-39.875,160.125,14.36
1990-10-21T12:00:00Z,0.0,-39.875,160.125,14.31
1990-10-22T12:00:00Z,0.0,-39.875,160.125,14.54
1990-10-23T12:00:00Z,0.0,-39.875,160.125,14.5
1990-10-24T12:00:00Z,0.0,-39.875,160.125,14.49
1990-10-25T12:00:00Z,0.0,-39.875,160.125,14.44
1990-10-26T12:00:00Z,0.0,-39.875,160.125,14.45
1990-10-27T12:00:00Z,0.0,-39.875,160.125,14.6
1990-10-28T12:00:00Z,0.0,-39.875,160.125,12.93
1990-10-29T12:00:00Z,0.0,-39.875,160.125,12.61
1990-10-30T12:00:00Z,0.0,-39.875,160.125,12.62
1990-10-31T12:00:00Z,0.0,-39.875,160.125,14.13
1990-11-01T12:00:00Z,0.0,-39.875,160.125,14.49
1990-11-02T12:00:00Z,0.0,-39.875,160.125,14.68
1990-11-03T12:00:00Z,0.0,-39.875,160.125,15.2
1990-11-04T12:00:00Z,0.0,-39.875,160.125,15.42
1990-11-05T12:00:00Z,0.0,-39.875,160.125,15.55
1990-11-06T12:00:00Z,0.0,-39.875,160.125,15.56
1990-11-07T12:00:00Z,0.0,-39.875,160.125,15.62
1990-11-08T12:00:00Z,0.0,-39.875,160.125,15.57
1990-11-09T12:00:00Z,0.0,-39.875,160.125,15.69
1990-11-10T12:00:00Z,0.0,-39.875,160.125,15.7
1990-11-11T12:00:00Z,0.0,-39.875,160.125,15.47
1990-11-12T12:00:00Z,0.0,-39.875,160.125,15.51
1990-11-13T12:00:00Z,0.0,-39.875,160.125,15.47
1990-11-14T12:00:00Z,0.0,-39.875,160.125,15.8
1990-11-15T12:00:00Z,0.0,-39.875,160.125,16.12
1990-11-16T12:00:00Z,0.0,-39.875,160.125,16.2
1990-11-17T12:00:00Z,0.0,-39.875,160.125,15.82
1990-11-18T12:00:00Z,0.0,-39.875,160.125,15.54
1990-11-19T12:00:00Z,0.0,-39.875,160.125,15.47
1990-11-20T12:00:00Z,0.0,-39.875,160.125,15.51
1990-11-21T12:00:00Z,0.0,-39.875,160.125,15.25
1990-11-22T12:00:00Z,0.0,-39.875,160.125,15.04
1990-11-23T12:00:00Z,0.0,-39.875,160.125,15.18
1990-11-24T12:00:00Z,0.0,-39.875,160.125,15.41
1990-11-25T12:00:00Z,0.0,-39.875,160.125,15.35
1990-11-26T12:00:00Z,0.0,-39.875,160.125,15.22
1990-11-27T12:00:00Z,0.0,-39.875,160.125,15.32
1990-11-28T12:00:00Z,0.0,-39.875,160.125,15.31
1990-11-29T12:00:00Z,0.0,-39.875,160.125,15.39
1990-11-30T12:00:00Z,0.0,-39.875,160.125,15.83
1990-12-01T12:00:00Z,0.0,-39.875,160.125,16.04
1990-12-02T12:00:00Z,0.0,-39.875,160.125,16.33
1990-12-03T12:00:00Z,0.0,-39.875,160.125,16.97
1990-12-04T12:00:00Z,0.0,-39.875,160.125,17.24
1990-12-05T12:00:00Z,0.0,-39.875,160.125,17.07
1990-12-06T12:00:00Z,0.0,-39.875,160.125,17.04
1990-12-07T12:00:00Z,0.0,-39.875,160.125,17.02
1990-12-08T12:00:00Z,0.0,-39.875,160.125,16.94
1990-12-09T12:00:00Z,0.0,-39.875,160.125,16.98
1990-12-10T12:00:00Z,0.0,-39.875,160.125,17.24
1990-12-11T12:00:00Z,0.0,-39.875,160.125,17.18
1990-12-12T12:00:00Z,0.0,-39.875,160.125,16.89
1990-12-13T12:00:00Z,0.0,-39.875,160.125,16.58
1990-12-14T12:00:00Z,0.0,-39.875,160.125,16.31
1990-12-15T12:00:00Z,0.0,-39.875,160.125,16.28
1990-12-16T12:00:00Z,0.0,-39.875,160.125,16.51
1990-12-17T12:00:00Z,0.0,-39.875,160.125,16.62
1990-12-18T12:00:00Z,0.0,-39.875,160.125,16.82
1990-12-19T12:00:00Z,0.0,-39.875,160.125,16.88
1990-12-20T12:00:00Z,0.0,-39.875,160.125,16.87
1990-12-21T12:00:00Z,0.0,-39.875,160.125,16.88
1990-12-22T12:00:00Z,0.0,-39.875,160.125,17.0
1990-12-23T12:00:00Z,0.0,-39.875,160.125,16.93
1990-12-24T12:00:00Z,0.0,-39.875,160.125,16.76
1990-12-25T12:00:00Z,0.0,-39.875,160.125,16.83
1990-12-26T12:00:00Z,0.0,-39.875,160.125,17.06
1990-12-27T12:00:00Z,0.0,-39.875,160.125,17.79
1990-12-28T12:00:00Z,0.0,-39.875,160.125,17.51
1990-12-29T12:00:00Z,0.0,-39.875,160.125,17.17
1990-12-30T12:00:00Z,0.0,-39.875,160.125,17.2
1990-12-31T12:00:00Z,0.0,-39.875,160.125,17.55
1991-01-01T12:00:00Z,0.0,-39.875,160.125,17.18
1991-01-02T12:00:00Z,0.0,-39.875,160.125,17.13
1991-01-03T12:00:00Z,0.0,-39.875,160.125,17.23
1991-01-04T12:00:00Z,0.0,-39.875,160.125,17.43
1991-01-05T12:00:00Z,0.0,-39.875,160.125,17.7
1991-01-06T12:00:00Z,0.0,-39.875,160.125,17.74
1991-01-07T12:00:00Z,0.0,-39.875,160.125,17.3
1991-01-08T12:00:00Z,0.0,-39.875,160.125,17.07
1991-01-09T12:00:00Z,0.0,-39.875,160.125,17.45
1991-01-10T12:00:00Z,0.0,-39.875,160.125,18.26
1991-01-11T12:00:00Z,0.0,-39.875,160.125,17.61
1991-01-12T12:00:00Z,0.0,-39.875,160.125,17.55
1991-01-13T12:00:00Z,0.0,-39.875,160.125,17.59
1991-01-14T12:00:00Z,0.0,-39.875,160.125,17.75
1991-01-15T12:00:00Z,0.0,-39.875,160.125,17.86
1991-01-16T12:00:00Z,0.0,-39.875,160.125,17.93
1991-01-17T12:00:00Z,0.0,-39.875,160.125,18.28
1991-01-18T12:00:00Z,0.0,-39.875,160.125,18.17
1991-01-19T12:00:00Z,0.0,-39.875,160.125,18.03
1991-01-20T12:00:00Z,0.0,-39.875,160.125,18.12
1991-01-21T12:00:00Z,0.0,-39.875,160.125,18.53
1991-01-22T12:00:00Z,0.0,-39.875,160.125,17.9
1991-01-23T12:00:00Z,0.0,-39.875,160.125,17.28
1991-01-24T12:00:00Z,0.0,-39.875,160.125,17.24
1991-01-25T12:00:00Z,0.0,-39.875,160.125,17.94
1991-01-26T12:00:00Z,0.0,-39.875,160.125,18.89
1991-01-27T12:00:00Z,0.0,-39.875,160.125,19.13
1991-01-28T12:00:00Z,0.0,-39.875,160.125,19.28
1991-01-29T12:00:00Z,0.0,-39.875,160.125,19.07
1991-01-30T12:00:00Z,0.0,-39.875,160.125,18.5
1991-01-31T12:00:00Z,0.0,-39.875,160.125,18.09
1991-02-01T12:00:00Z,0.0,-39.875,160.125,18.1
1991-02-02T12:00:00Z,0.0,-39.875,160.125,18.06
1991-02-03T12:00:00Z,0.0,-39.875,160.125,18.16
1991-02-04T12:00:00Z,0.0,-39.875,160.125,18.4
1991-02-05T12:00:00Z,0.0,-39.875,160.125,18.34
1991-02-06T12:00:00Z,0.0,-39.875,160.125,18.46
1991-02-07T12:00:00Z,0.0,-39.875,160.125,18.45
1991-02-08T12:00:00Z,0.0,-39.875,160.125,18.52
1991-02-09T12:00:00Z,0.0,-39.875,160.125,18.61
1991-02-10T12:00:00Z,0.0,-39.875,160.125,18.41
1991-02-11T12:00:00Z,0.0,-39.875,160.125,18.16
1991-02-12T12:00:00Z,0.0,-39.875,160.125,18.45
1991-02-13T12:00:00Z,0.0,-39.875,160.125,18.45
1991-02-14T12:00:00Z,0.0,-39.875,160.125,18.75
1991-02-15T12:00:00Z,0.0,-39.875,160.125,18.73
1991-02-16T12:00:00Z,0.0,-39.875,160.125,18.62
1991-02-17T12:00:00Z,0.0,-39.875,160.125,18.14
1991-02-18T12:00:00Z,0.0,-39.875,160.125,17.78
1991-02-19T12:00:00Z,0.0,-39.875,160.125,17.77
1991-02-20T12:00:00Z,0.0,-39.875,160.125,16.85
1991-02-21T12:00:00Z,0.0,-39.875,160.125,16.81
1991-02-22T12:00:00Z,0.0,-39.875,160.125,16.76
1991-02-23T12:00:00Z,0.0,-39.875,160.125,17.0
1991-02-24T12:00:00Z,0.0,-39.875,160.125,17.05
1991-02-25T12:00:00Z,0.0,-39.875,160.125,17.07
1991-02-26T12:00:00Z,0.0,-39.875,160.125,17.22
1991-02-27T12:00:00Z,0.0,-39.875,160.125,17.09
1991-02-28T12:00:00Z,0.0,-39.875,160.125,16.68
1991-03-01T12:00:00Z,0.0,-39.875,160.125,16.75
1991-03-02T12:00:00Z,0.0,-39.875,160.125,16.61
1991-03-03T12:00:00Z,0.0,-39.875,160.125,16.44
1991-03-04T12:00:00Z,0.0,-39.875,160.125,16.85
1991-03-05T12:00:00Z,0.0,-39.875,160.125,16.86
1991-03-06T12:00:00Z,0.0,-39.875,160.125,16.42
1991-03-07T12:00:00Z,0.0,-39.875,160.125,17.1
1991-03-08T12:00:00Z,0.0,-39.875,160.125,17.19
1991-03-09T12:00:00Z,0.0,-39.875,160.125,17.27
1991-03-10T12:00:00Z,0.0,-39.875,160.125,17.36
1991-03-11T12:00:00Z,0.0,-39.875,160.125,17.36
1991-03-12T12:00:00Z,0.0,-39.875,160.125,17.23
1991-03-13T12:00:00Z,0.0,-39.875,160.125,16.86
1991-03-14T12:00:00Z,0.0,-39.875,160.125,16.87
1991-03-15T12:00:00Z,0.0,-39.875,160.125,16.9
1991-03-16T12:00:00Z,0.0,-39.875,160.125,17.05
1991-03-17T12:00:00Z,0.0,-39.875,160.125,17.15
1991-03-18T12:00:00Z,0.0,-39.875,160.125,16.97
1991-03-19T12:00:00Z,0.0,-39.875,160.125,16.91
1991-03-20T12:00:00Z,0.0,-39.875,160.125,17.17
1991-03-21T12:00:00Z,0.0,-39.875,160.125,17.15
1991-03-22T12:00:00Z,0.0,-39.875,160.125,16.9
1991-03-23T12:00:00Z,0.0,-39.875,160.125,17.03
1991-03-24T12:00:00Z,0.0,-39.875,160.125,17.01
1991-03-25T12:00:00Z,0.0,-39.875,160.125,16.79
1991-03-26T12:00:00Z,0.0,-39.875,160.125,16.8
1991-03-27T12:00:00Z,0.0,-39.875,160.125,16.83
1991-03-28T12:00:00Z,0.0,-39.875,160.125,17.0
1991-03-29T12:00:00Z,0.0,-39.875,160.125,17.11
1991-03-30T12:00:00Z,0.0,-39.875,160.125,17.11
1991-03-31T12:00:00Z,0.0,-39.875,160.125,16.94
1991-04-01T12:00:00Z,0.0,-39.875,160.125,16.54
1991-04-02T12:00:00Z,0.0,-39.875,160.125,16.58
1991-04-03T12:00:00Z,0.0,-39.875,160.125,16.78
1991-04-04T12:00:00Z,0.0,-39.875,160.125,16.75
1991-04-05T12:00:00Z,0.0,-39.875,160.125,16.75
1991-04-06T12:00:00Z,0.0,-39.875,160.125,16.83
1991-04-07T12:00:00Z,0.0,-39.875,160.125,16.91
1991-04-08T12:00:00Z,0.0,-39.875,160.125,16.89
1991-04-09T12:00:00Z,0.0,-39.875,160.125,16.88
1991-04-10T12:00:00Z,0.0,-39.875,160.125,16.87
1991-04-11T12:00:00Z,0.0,-39.875,160.125,16.86
1991-04-12T12:00:00Z,0.0,-39.875,160.125,16.85
1991-04-13T12:00:00Z,0.0,-39.875,160.125,16.82
1991-04-14T12:00:00Z,0.0,-39.875,160.125,16.43
1991-04-15T12:00:00Z,0.0,-39.875,160.125,16.3
1991-04-16T12:00:00Z,0.0,-39.875,160.125,16.22
1991-04-17T12:00:00Z,0.0,-39.875,160.125,16.07
1991-04-18T12:00:00Z,0.0,-39.875,160.125,15.75
1991-04-19T12:00:00Z,0.0,-39.875,160.125,15.83
1991-04-20T12:00:00Z,0.0,-39.875,160.125,15.88
1991-04-21T12:00:00Z,0.0,-39.875,160.125,15.52
1991-04-22T12:00:00Z,0.0,-39.875,160.125,15.46
1991-04-23T12:00:00Z,0.0,-39.875,160.125,15.41
1991-04-24T12:00:00Z,0.0,-39.875,160.125,15.04
1991-04-25T12:00:00Z,0.0,-39.875,160.125,15.18
1991-04-26T12:00:00Z,0.0,-39.875,160.125,15.23
1991-04-27T12:00:00Z,0.0,-39.875,160.125,15.25
1991-04-28T12:00:00Z,0.0,-39.875,160.125,15.57
1991-04-29T12:00:00Z,0.0,-39.875,160.125,15.52
1991-04-30T12:00:00Z,0.0,-39.875,160.125,15.5
1991-05-01T12:00:00Z,0.0,-39.875,160.125,15.3
1991-05-02T12:00:00Z,0.0,-39.875,160.125,15.28
1991-05-03T12:00:00Z,0.0,-39.875,160.125,15.09
1991-05-04T12:00:00Z,0.0,-39.875,160.125,15.15
1991-05-05T12:00:00Z,0.0,-39.875,160.125,15.5
1991-05-06T12:00:00Z,0.0,-39.875,160.125,15.43
1991-05-07T12:00:00Z,0.0,-39.875,160.125,15.39
1991-05-08T12:00:00Z,0.0,-39.875,160.125,15.49
1991-05-09T12:00:00Z,0.0,-39.875,160.125,15.39
1991-05-10T12:00:00Z,0.0,-39.875,160.125,15.07
1991-05-11T12:00:00Z,0.0,-39.875,160.125,15.24
1991-05-12T12:00:00Z,0.0,-39.875,160.125,15.1
1991-05-13T12:00:00Z,0.0,-39.875,160.125,15.07
1991-05-14T12:00:00Z,0.0,-39.875,160.125,14.85
1991-05-15T12:00:00Z,0.0,-39.875,160.125,14.63
1991-05-16T12:00:00Z,0.0,-39.875,160.125,14.72
1991-05-17T12:00:00Z,0.0,-39.875,160.125,14.82
1991-05-18T12:00:00Z,0.0,-39.875,160.125,14.8
1991-05-19T12:00:00Z,0.0,-39.875,160.125,14.91
1991-05-20T12:00:00Z,0.0,-39.875,160.125,14.72
1991-05-21T12:00:00Z,0.0,-39.875,160.125,14.58
1991-05-22T12:00:00Z,0.0,-39.875,160.125,14.4
1991-05-23T12:00:00Z,0.0,-39.875,160.125,14.36
1991-05-24T12:00:00Z,0.0,-39.875,160.125,14.14
1991-05-25T12:00:00Z,0.0,-39.875,160.125,14.3
1991-05-26T12:00:00Z,0.0,-39.875,160.125,14.59
1991-05-27T12:00:00Z,0.0,-39.875,160.125,14.52
1991-05-28T12:00:00Z,0.0,-39.875,160.125,14.38
1991-05-29T12:00:00Z,0.0,-39.875,160.125,14.33
1991-05-30T12:00:00Z,0.0,-39.875,160.125,14.25
1991-05-31T12:00:00Z,0.0,-39.875,160.125,14.38
1991-06-01T12:00:00Z,0.0,-39.875,160.125,14.39
1991-06-02T12:00:00Z,0.0,-39.875,160.125,14.07
1991-06-03T12:00:00Z,0.0,-39.875,160.125,13.69
1991-06-04T12:00:00Z,0.0,-39.875,160.125,13.72
1991-06-05T12:00:00Z,0.0,-39.875,160.125,14.12
1991-06-06T12:00:00Z,0.0,-39.875,160.125,14.22
1991-06-07T12:00:00Z,0.0,-39.875,160.125,14.25
1991-06-08T12:00:00Z,0.0,-39.875,160.125,14.54
1991-06-09T12:00:00Z,0.0,-39.875,160.125,14.53
1991-06-10T12:00:00Z,0.0,-39.875,160.125,14.43
1991-06-11T12:00:00Z,0.0,-39.875,160.125,14.62
1991-06-12T12:00:00Z,0.0,-39.875,160.125,14.34
1991-06-13T12:00:00Z,0.0,-39.875,160.125,13.75
1991-06-14T12:00:00Z,0.0,-39.875,160.125,13.97
1991-06-15T12:00:00Z,0.0,-39.875,160.125,14.03
1991-06-16T12:00:00Z,0.0,-39.875,160.125,13.98
1991-06-17T12:00:00Z,0.0,-39.875,160.125,13.74
1991-06-18T12:00:00Z,0.0,-39.875,160.125,14.19
1991-06-19T12:00:00Z,0.0,-39.875,160.125,14.2
1991-06-20T12:00:00Z,0.0,-39.875,160.125,14.1
1991-06-21T12:00:00Z,0.0,-39.875,160.125,14.26
1991-06-22T12:00:00Z,0.0,-39.875,160.125,14.1
1991-06-23T12:00:00Z,0.0,-39.875,160.125,14.13
1991-06-24T12:00:00Z,0.0,-39.875,160.125,14.17
1991-06-25T12:00:00Z,0.0,-39.875,160.125,14.15
1991-06-26T12:00:00Z,0.0,-39.875,160.125,14.15
1991-06-27T12:00:00Z,0.0,-39.875,160.125,13.95
1991-06-28T12:00:00Z,0.0,-39.875,160.125,13.85
1991-06-29T12:00:00Z,0.0,-39.875,160.125,13.78
1991-06-30T12:00:00Z,0.0,-39.875,160.125,13.8
1991-07-01T12:00:00Z,0.0,-39.875,160.125,13.81
1991-07-02T12:00:00Z,0.0,-39.875,160.125,13.81
1991-07-03T12:00:00Z,0.0,-39.875,160.125,13.8
1991-07-04T12:00:00Z,0.0,-39.875,160.125,13.85
1991-07-05T12:00:00Z,0.0,-39.875,160.125,13.76
1991-07-06T12:00:00Z,0.0,-39.875,160.125,13.87
1991-07-07T12:00:00Z,0.0,-39.875,160.125,13.84
1991-07-08T12:00:00Z,0.0,-39.875,160.125,13.78
1991-07-09T12:00:00Z,0.0,-39.875,160.125,13.73
1991-07-10T12:00:00Z,0.0,-39.875,160.125,13.73
1991-07-11T12:00:00Z,0.0,-39.875,160.125,13.72
1991-07-12T12:00:00Z,0.0,-39.875,160.125,13.75
1991-07-13T12:00:00Z,0.0,-39.875,160.125,13.76
1991-07-14T12:00:00Z,0.0,-39.875,160.125,13.74
1991-07-15T12:00:00Z,0.0,-39.875,160.125,13.74
1991-07-16T12:00:00Z,0.0,-39.875,160.125,13.61
1991-07-17T12:00:00Z,0.0,-39.875,160.125,13.59
1991-07-18T12:00:00Z,0.0,-39.875,160.125,13.5
1991-07-19T12:00:00Z,0.0,-39.875,160.125,13.61
1991-07-20T12:00:00Z,0.0,-39.875,160.125,13.62
1991-07-21T12:00:00Z,0.0,-39.875,160.125,13.58
1991-07-22T12:00:00Z,0.0,-39.875,160.125,13.26
1991-07-23T12:00:00Z,0.0,-39.875,160.125,13.4
1991-07-24T12:00:00Z,0.0,-39.875,160.125,13.3
1991-07-25T12:00:00Z,0.0,-39.875,160.125,13.22
1991-07-26T12:00:00Z,0.0,-39.875,160.125,13.32
1991-07-27T12:00:00Z,0.0,-39.875,160.125,13.26
1991-07-28T12:00:00Z,0.0,-39.875,160.125,13.32
1991-07-29T12:00:00Z,0.0,-39.875,160.125,13.32
1991-07-30T12:00:00Z,0.0,-39.875,160.125,13.29
1991-07-31T12:00:00Z,0.0,-39.875,160.125,13.41
1991-08-01T12:00:00Z,0.0,-39.875,160.125,13.43
1991-08-02T12:00:00Z,0.0,-39.875,160.125,13.3
1991-08-03T12:00:00Z,0.0,-39.875,160.125,13.44
1991-08-04T12:00:00Z,0.0,-39.875,160.125,13.55
1991-08-05T12:00:00Z,0.0,-39.875,160.125,13.53
1991-08-06T12:00:00Z,0.0,-39.875,160.125,13.4
1991-08-07T12:00:00Z,0.0,-39.875,160.125,13.49
1991-08-08T12:00:00Z,0.0,-39.875,160.125,13.5
1991-08-09T12:00:00Z,0.0,-39.875,160.125,13.28
1991-08-10T12:00:00Z,0.0,-39.875,160.125,13.16
1991-08-11T12:00:00Z,0.0,-39.875,160.125,12.94
1991-08-12T12:00:00Z,0.0,-39.875,160.125,12.96
1991-08-13T12:00:00Z,0.0,-39.875,160.125,12.88
1991-08-14T12:00:00Z,0.0,-39.875,160.125,12.98
1991-08-15T12:00:00Z,0.0,-39.875,160.125,12.93
1991-08-16T12:00:00Z,0.0,-39.875,160.125,12.99
1991-08-17T12:00:00Z,0.0,-39.875,160.125,12.99
1991-08-18T12:00:00Z,0.0,-39.875,160.125,12.96
1991-08-19T12:00:00Z,0.0,-39.875,160.125,12.31
1991-08-20T12:00:00Z,0.0,-39.875,160.125,11.94
1991-08-21T12:00:00Z,0.0,-39.875,160.125,12.48
1991-08-22T12:00:00Z,0.0,-39.875,160.125,12.73
1991-08-23T12:00:00Z,0.0,-39.875,160.125,12.81
1991-08-24T12:00:00Z,0.0,-39.875,160.125,12.74
1991-08-25T12:00:00Z,0.0,-39.875,160.125,12.7
1991-08-26T12:00:00Z,0.0,-39.875,160.125,13.02
1991-08-27T12:00:00Z,0.0,-39.875,160.125,13.25
1991-08-28T12:00:00Z,0.0,-39.875,160.125,13.29
1991-08-29T12:00:00Z,0.0,-39.875,160.125,13.07
1991-08-30T12:00:00Z,0.0,-39.875,160.125,13.07
1991-08-31T12:00:00Z,0.0,-39.875,160.125,13.15
1991-09-01T12:00:00Z,0.0,-39.875,160.125,13.48
1991-09-02T12:00:00Z,0.0,-39.875,160.125,13.57
1991-09-03T12:00:00Z,0.0,-39.875,160.125,13.63
