t,temp
1984-02-22,8.649999618530273
1984-02-23,8.640000343322754
1984-02-24,8.510000228881836
1984-02-25,8.699999809265137
1984-02-26,9.180000305175781
1984-02-27,9.149999618530273
1984-02-28,9.079999923706055
1984-02-29,8.970000267028809
1984-03-01,8.869999885559082
1984-03-02,8.720000267028809
1984-03-03,8.710000038146973
1984-03-04,8.449999809265137
1984-03-05,8.470000267028809
1984-03-06,8.600000381469727
1984-03-07,8.869999885559082
1984-03-08,8.869999885559082
1984-03-09,8.390000343322754
1984-03-10,7.929999828338623
1984-03-11,7.869999885559082
1984-03-12,8.479999542236328
1984-03-13,8.569999694824219
1984-03-14,8.619999885559082
1984-03-15,8.930000305175781
1984-03-16,9.020000457763672
1984-03-17,9.220000267028809
1984-03-18,9.75
1984-03-19,9.569999694824219
1984-03-20,9.279999732971191
1984-03-21,9.329999923706055
1984-03-22,9.569999694824219
1984-03-23,9.5600004196167
1984-03-24,9.670000076293945
1984-03-25,9.600000381469727
1984-03-26,9.569999694824219
1984-03-27,9.59000015258789
1984-03-28,9.630000114440918
1984-03-29,9.619999885559082
1984-03-30,10.989999771118164
1984-03-31,11.020000457763672
1984-04-01,11.029999732971191
1984-04-02,10.739999771118164
1984-04-03,10.119999885559082
1984-04-04,10.210000038146973
1984-04-05,10.529999732971191
1984-04-06,10.600000381469727
1984-04-07,11.609999656677246
1984-04-08,11.8100004196167
1984-04-09,12.020000457763672
1984-04-10,12.210000038146973
1984-04-11,12.40999984741211
1984-04-12,12.460000038146973
1984-04-13,12.420000076293945
1984-04-14,12.399999618530273
1984-04-15,12.390000343322754
1984-04-16,12.5600004196167
1984-04-17,12.720000267028809
1984-04-18,12.710000038146973
1984-04-19,12.630000114440918
1984-04-20,12.460000038146973
1984-04-21,12.859999656677246
1984-04-22,14.319999694824219
1984-04-23,14.869999885559082
1984-04-24,14.770000457763672
1984-04-25,13.449999809265137
1984-04-26,12.979999542236328
1984-04-27,13.3100004196167
1984-04-28,13.5
1984-04-29,13.489999771118164
1984-04-30,13.819999694824219
1984-05-01,14.300000190734863
1984-05-02,14.40999984741211
1984-05-03,14.380000114440918
1984-05-04,14.520000457763672
1984-05-05,14.109999656677246
1984-05-06,15.260000228881836
1984-05-07,15.989999771118164
1984-05-08,16.040000915527344
1984-05-09,16.200000762939453
1984-05-10,16.31999969482422
1984-05-11,16.43000030517578
1984-05-12,16.34000015258789
1984-05-13,14.699999809265137
1984-05-14,14.739999771118164
1984-05-15,14.789999961853027
1984-05-16,14.90999984741211
1984-05-17,15.079999923706055
1984-05-18,15.270000457763672
1984-05-19,16.030000686645508
1984-05-20,16.170000076293945
1984-05-21,16.040000915527344
1984-05-22,15.550000190734863
1984-05-23,15.359999656677246
1984-05-24,15.350000381469727
1984-05-25,15.600000381469727
1984-05-26,16.399999618530273
1984-05-27,15.84000015258789
1984-05-28,15.720000267028809
1984-05-29,15.84000015258789
1984-05-30,16.260000228881836
1984-05-31,16.489999771118164
1984-06-01,17.670000076293945
1984-06-02,18.43000030517578
1984-06-03,18.440000534057617
1984-06-04,18.100000381469727
1984-06-05,18.290000915527344
1984-06-06,18.469999313354492
1984-06-07,17.440000534057617
1984-06-08,17.530000686645508
1984-06-09,17.56999969482422
1984-06-10,17.489999771118164
1984-06-11,17.959999084472656
1984-06-12,18.540000915527344
1984-06-13,18.719999313354492
1984-06-14,18.93000030517578
1984-06-15,19.6200008392334
1984-06-16,20.469999313354492
1984-06-17,20.90999984741211
1984-06-18,21.639999389648438
1984-06-19,22.010000228881836
1984-06-20,22.190000534057617
1984-06-21,22.149999618530273
1984-06-22,22.15999984741211
1984-06-23,21.670000076293945
1984-06-24,21.280000686645508
1984-06-25,21.450000762939453
1984-06-26,21.56999969482422
1984-06-27,21.670000076293945
1984-06-28,21.770000457763672
1984-06-29,21.81999969482422
1984-06-30,21.81999969482422
1984-07-01,22.239999771118164
1984-07-02,22.540000915527344
1984-07-03,22.31999969482422
1984-07-04,21.899999618530273
1984-07-05,21.809999465942383
1984-07-06,22.31999969482422
1984-07-07,22.34000015258789
1984-07-08,22.579999923706055
1984-07-09,22.989999771118164
1984-07-10,23.239999771118164
1984-07-11,23.579999923706055
1984-07-12,23.600000381469727
1984-07-13,25.549999237060547
1984-07-14,25.6299991607666
1984-07-15,25.889999389648438
1984-07-16,25.110000610351562
1984-07-17,24.079999923706055
1984-07-18,24
1984-07-19,24.09000015258789
1984-07-20,24.420000076293945
